trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1001,False,"{'a': 0.02, 'e': 0.7497500000000001}",25,0,-184.67990043914455,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
1002,False,"{'a': 0.02, 'e': 0.7492495000000001}",30,20,-59.02728531854828,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 1}",1
1003,False,"{'a': 0.02, 'e': 0.7487485000000002}",20,4,-32.153010225198834,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 0}",1
1004,False,"{'a': 0.02, 'e': 0.7482470000000001}",25,0,-50.580426212585806,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
1005,False,"{'a': 0.02, 'e': 0.7477450000000001}",20,0,-121.86329760470163,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
1006,False,"{'a': 0.02, 'e': 0.7472425000000001}",20,0,-61.48647103709695,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
1007,False,"{'a': 0.02, 'e': 0.7467395000000001}",20,6,-7.042720797242154,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
1008,False,"{'a': 0.02, 'e': 0.7462360000000001}",20,0,-63.80888956568351,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
1009,False,"{'a': 0.02, 'e': 0.7457320000000002}",20,0,4.673341613190245,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
1010,False,"{'a': 0.02, 'e': 0.7452275000000002}",20,0,-47.47820227814741,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1011,False,"{'a': 0.02, 'e': 0.7447225000000002}",25,17,-19.93550558256439,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
1012,False,"{'a': 0.02, 'e': 0.7442170000000001}",20,0,-95.45495091264513,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
1013,False,"{'a': 0.02, 'e': 0.7437110000000001}",20,0,-81.2410829743025,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1014,False,"{'a': 0.02, 'e': 0.7432045000000002}",25,0,-120.59650875259308,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
1015,False,"{'a': 0.02, 'e': 0.7426975000000001}",20,1,-157.71034362601466,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 3}",1
1016,False,"{'a': 0.02, 'e': 0.7421900000000001}",20,0,-55.61213204939789,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1017,False,"{'a': 0.02, 'e': 0.7416820000000002}",20,10,-4.681813281347081,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1018,False,"{'a': 0.02, 'e': 0.7411735000000002}",35,13,-120.6238712132236,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 2}",1
1019,False,"{'a': 0.02, 'e': 0.7406645000000002}",20,0,-97.81520143444811,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
1020,False,"{'a': 0.02, 'e': 0.7401550000000001}",30,0,-148.19162279717384,"{0: 22, 1: 0, 2: 4, 3: 1, 4: 3}",0
1021,False,"{'a': 0.02, 'e': 0.7396450000000001}",20,0,-111.64819427632135,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
1022,False,"{'a': 0.02, 'e': 0.7391345000000001}",25,0,-3.780695599575991,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1023,False,"{'a': 0.02, 'e': 0.7386235000000001}",35,0,-138.7325399946136,"{0: 21, 1: 8, 2: 4, 3: 0, 4: 2}",0
1024,False,"{'a': 0.02, 'e': 0.7381120000000001}",20,0,-46.2329191895484,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1025,False,"{'a': 0.02, 'e': 0.7376000000000001}",25,0,-56.467072438182306,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
1026,False,"{'a': 0.02, 'e': 0.7370875000000001}",25,4,-149.30039099496477,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 2}",1
1027,False,"{'a': 0.02, 'e': 0.7365745000000001}",25,0,-134.35589292157462,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
1028,False,"{'a': 0.02, 'e': 0.7360610000000002}",20,0,-99.8961092581487,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
1029,False,"{'a': 0.02, 'e': 0.7355470000000002}",30,1,-51.22426260697444,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 0}",1
1030,False,"{'a': 0.02, 'e': 0.7350325000000002}",20,10,-8.101761838824109,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
1031,False,"{'a': 0.02, 'e': 0.7345175000000002}",20,0,-49.42942263580143,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
1032,False,"{'a': 0.02, 'e': 0.7340020000000002}",20,8,-4.125535430887298,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
1033,False,"{'a': 0.02, 'e': 0.7334860000000002}",20,8,-72.27406175413468,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 1}",1
1034,False,"{'a': 0.02, 'e': 0.7329695000000002}",25,10,-47.02157147606147,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
1035,False,"{'a': 0.02, 'e': 0.7324525000000002}",20,0,-79.96857932465605,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1036,False,"{'a': 0.02, 'e': 0.7319350000000002}",30,0,-134.0183905705418,"{0: 17, 1: 2, 2: 9, 3: 1, 4: 1}",0
1037,False,"{'a': 0.02, 'e': 0.7314170000000002}",30,0,-204.5604255743615,"{0: 15, 1: 5, 2: 6, 3: 1, 4: 3}",0
1038,False,"{'a': 0.02, 'e': 0.7308985000000002}",25,7,-76.72097529532093,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 1}",1
1039,False,"{'a': 0.02, 'e': 0.7303795000000002}",25,0,-101.1491126280761,"{0: 15, 1: 0, 2: 8, 3: 2, 4: 0}",0
1040,False,"{'a': 0.02, 'e': 0.7298600000000002}",20,8,-33.55864728869831,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1041,False,"{'a': 0.02, 'e': 0.7293400000000002}",30,4,-31.34300197217868,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 1}",1
1042,False,"{'a': 0.02, 'e': 0.7288195000000002}",25,0,-56.176697128137036,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",1
1043,False,"{'a': 0.02, 'e': 0.7282985000000002}",35,14,-95.22845064214201,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 2}",1
1044,False,"{'a': 0.02, 'e': 0.7277770000000002}",25,11,-20.305509107628843,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
1045,False,"{'a': 0.02, 'e': 0.7272550000000002}",20,0,-77.81980797212371,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
1046,False,"{'a': 0.02, 'e': 0.7267325000000002}",20,0,-24.914932503419646,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
1047,False,"{'a': 0.02, 'e': 0.7262095000000002}",25,0,-72.10315557741069,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
1048,False,"{'a': 0.02, 'e': 0.7256860000000002}",25,14,-28.38406905092007,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
1049,False,"{'a': 0.02, 'e': 0.7251620000000002}",20,5,-2.5626362428407585,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.02, 'e': 0.7246375000000002}",20,0,-140.61228605612678,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
1051,False,"{'a': 0.02, 'e': 0.7241125000000002}",25,4,-93.06896136725366,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 2}",1
1052,False,"{'a': 0.02, 'e': 0.7235870000000002}",25,0,-69.04668053176201,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
1053,False,"{'a': 0.02, 'e': 0.7230610000000002}",30,14,-60.89640947720782,"{0: 8, 1: 3, 2: 4, 3: 1, 4: 0}",1
1054,False,"{'a': 0.02, 'e': 0.7225345000000002}",20,2,-123.91491678061439,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 2}",1
1055,False,"{'a': 0.02, 'e': 0.7220075000000001}",20,0,-49.67928350338295,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
1056,False,"{'a': 0.02, 'e': 0.7214800000000001}",25,0,-83.50626456848143,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
1057,False,"{'a': 0.02, 'e': 0.7209520000000001}",20,1,-8.957798763576339,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
1058,False,"{'a': 0.02, 'e': 0.7204235000000001}",25,0,-125.72497538315187,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
1059,False,"{'a': 0.02, 'e': 0.7198945000000001}",20,0,-97.61666734229476,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
1060,False,"{'a': 0.02, 'e': 0.7193650000000001}",25,3,-41.38942606523219,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 0}",1
1061,False,"{'a': 0.02, 'e': 0.7188350000000001}",20,15,0.023623587359927534,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1062,False,"{'a': 0.02, 'e': 0.7183045000000001}",20,10,-84.50339580747728,"{0: 5, 1: 0, 2: 3, 3: 1, 4: 1}",1
1063,False,"{'a': 0.02, 'e': 0.7177735000000002}",20,0,-87.58960647472074,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
1064,False,"{'a': 0.02, 'e': 0.7172420000000002}",20,4,-17.909738954929036,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
1065,False,"{'a': 0.02, 'e': 0.7167100000000002}",25,0,-84.94041055752001,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
1066,False,"{'a': 0.02, 'e': 0.7161775000000001}",25,11,-74.08145079048325,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 1}",1
1067,False,"{'a': 0.02, 'e': 0.7156445000000001}",25,15,-18.84476120969725,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
1068,False,"{'a': 0.02, 'e': 0.7151110000000002}",25,1,-64.28040685889775,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 1}",1
1069,False,"{'a': 0.02, 'e': 0.7145770000000001}",25,0,-100.5345495680301,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
1070,False,"{'a': 0.02, 'e': 0.7140425000000001}",30,0,-57.7550711904919,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
1071,False,"{'a': 0.02, 'e': 0.7135075000000002}",20,0,-57.13358433242047,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1072,False,"{'a': 0.02, 'e': 0.7129720000000002}",20,0,-95.53157828633752,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
1073,False,"{'a': 0.02, 'e': 0.7124360000000002}",20,0,-19.395051622533916,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1074,False,"{'a': 0.02, 'e': 0.7118995000000001}",25,12,2.519832477560196,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1075,False,"{'a': 0.02, 'e': 0.7113625000000001}",20,0,-151.03452523455974,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
1076,False,"{'a': 0.02, 'e': 0.7108250000000002}",25,0,-133.4826517901185,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
1077,False,"{'a': 0.02, 'e': 0.7102870000000001}",20,0,-123.5062756732797,"{0: 8, 1: 5, 2: 5, 3: 1, 4: 1}",0
1078,False,"{'a': 0.02, 'e': 0.7097485000000001}",30,10,-58.56940147931176,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",1
1079,False,"{'a': 0.02, 'e': 0.7092095000000002}",25,1,-96.20496720559579,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 1}",1
1080,False,"{'a': 0.02, 'e': 0.7086700000000001}",20,5,-41.30879389467797,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
1081,False,"{'a': 0.02, 'e': 0.7081300000000001}",30,0,-58.26743416903308,"{0: 21, 1: 1, 2: 8, 3: 0, 4: 0}",0
1082,False,"{'a': 0.02, 'e': 0.7075895000000001}",25,0,-59.88614228180889,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
1083,False,"{'a': 0.02, 'e': 0.7070485000000001}",20,3,-33.39800341060862,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 0}",1
1084,False,"{'a': 0.02, 'e': 0.7065070000000001}",25,0,-212.67331950761604,"{0: 13, 1: 2, 2: 6, 3: 0, 4: 4}",0
1085,False,"{'a': 0.02, 'e': 0.7059650000000001}",20,0,-134.75741485013614,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
1086,False,"{'a': 0.02, 'e': 0.7054225000000001}",20,6,-11.980677123097722,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 0}",1
1087,False,"{'a': 0.02, 'e': 0.7048795000000001}",35,20,-7.950612530879024,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1088,False,"{'a': 0.02, 'e': 0.7043360000000001}",25,0,-37.13959978191713,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
1089,False,"{'a': 0.02, 'e': 0.7037920000000001}",30,14,-9.935093123262888,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
1090,False,"{'a': 0.02, 'e': 0.7032475000000001}",25,6,-87.02993772447691,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 1}",1
1091,False,"{'a': 0.02, 'e': 0.7027025000000001}",25,0,-51.53155822402637,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
1092,False,"{'a': 0.02, 'e': 0.7021570000000001}",20,14,-10.30449052793029,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
1093,False,"{'a': 0.02, 'e': 0.7016110000000001}",20,0,-112.93688363273804,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 3}",0
1094,False,"{'a': 0.02, 'e': 0.7010645000000001}",25,0,-64.80735789073714,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
1095,False,"{'a': 0.02, 'e': 0.7005175000000001}",20,0,-52.67155021883151,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1096,False,"{'a': 0.02, 'e': 0.6999700000000001}",25,0,-86.82036057650676,"{0: 17, 1: 6, 2: 0, 3: 0, 4: 2}",0
1097,False,"{'a': 0.02, 'e': 0.6994220000000001}",20,11,-28.318470684750356,"{0: 5, 1: 3, 2: 0, 3: 1, 4: 0}",1
1098,False,"{'a': 0.02, 'e': 0.6988735000000001}",20,0,4.305248144826391,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1099,False,"{'a': 0.02, 'e': 0.6983245000000001}",25,0,-118.94984409229339,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
1100,False,"{'a': 0.02, 'e': 0.6977750000000001}",25,0,-81.0440688865111,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
1101,False,"{'a': 0.02, 'e': 0.6972250000000001}",20,0,-90.69815225676223,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
1102,False,"{'a': 0.02, 'e': 0.6966745000000001}",20,12,-93.19807263315059,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 2}",1
1103,False,"{'a': 0.02, 'e': 0.6961235000000001}",30,14,-27.998791729717613,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
1104,False,"{'a': 0.02, 'e': 0.6955720000000001}",25,0,-138.0652569691127,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 2}",0
1105,False,"{'a': 0.02, 'e': 0.6950200000000001}",30,4,-76.57216616906278,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 2}",1
1106,False,"{'a': 0.02, 'e': 0.6944675000000001}",25,5,-91.07517818790664,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",1
1107,False,"{'a': 0.02, 'e': 0.6939145000000001}",25,7,-10.05166783898698,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1108,False,"{'a': 0.02, 'e': 0.6933610000000001}",25,0,-98.2836643709889,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
1109,False,"{'a': 0.02, 'e': 0.6928070000000001}",25,8,-134.1307826265895,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 3}",1
1110,False,"{'a': 0.02, 'e': 0.6922525}",25,0,-68.41593750521446,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
1111,False,"{'a': 0.02, 'e': 0.6916975000000001}",35,4,-34.35373039789624,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 1}",1
1112,False,"{'a': 0.02, 'e': 0.691142}",25,10,-31.47693458087031,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1113,False,"{'a': 0.02, 'e': 0.690586}",30,19,-55.16253951885147,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
1114,False,"{'a': 0.02, 'e': 0.6900295000000001}",30,0,-21.727135100430694,"{0: 25, 1: 0, 2: 4, 3: 1, 4: 0}",0
1115,False,"{'a': 0.02, 'e': 0.6894725}",20,3,-12.168758458646632,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
1116,False,"{'a': 0.02, 'e': 0.688915}",25,2,-43.32218516951659,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 1}",1
1117,False,"{'a': 0.02, 'e': 0.6883570000000001}",20,3,-8.076004353195662,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
1118,False,"{'a': 0.02, 'e': 0.6877985000000001}",30,4,-110.40060847067102,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 2}",1
1119,False,"{'a': 0.02, 'e': 0.6872395000000001}",20,0,-45.03144751071054,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1120,False,"{'a': 0.02, 'e': 0.6866800000000001}",20,0,-53.579479863197825,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1121,False,"{'a': 0.02, 'e': 0.6861200000000001}",30,4,-96.21024493477654,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 1}",1
1122,False,"{'a': 0.02, 'e': 0.6855595000000001}",25,0,-87.99191242911562,"{0: 17, 1: 1, 2: 4, 3: 3, 4: 0}",0
1123,False,"{'a': 0.02, 'e': 0.6849985000000001}",20,14,-1.152835534624729,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1124,False,"{'a': 0.02, 'e': 0.6844370000000001}",25,0,-58.83981996904349,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
1125,False,"{'a': 0.02, 'e': 0.6838750000000001}",20,7,-11.03555338391639,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
1126,False,"{'a': 0.02, 'e': 0.6833125000000001}",25,17,1.3685851699744318,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1127,False,"{'a': 0.02, 'e': 0.6827495000000001}",20,0,-38.19692800970898,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1128,False,"{'a': 0.02, 'e': 0.6821860000000001}",25,11,-5.6579993344479504,"{0: 10, 1: 4, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.02, 'e': 0.6816220000000001}",25,7,-52.73914393043838,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
1130,False,"{'a': 0.02, 'e': 0.6810575000000001}",25,1,-103.34503586376317,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 2}",1
1131,False,"{'a': 0.02, 'e': 0.6804925000000001}",25,12,-0.034818686142464195,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1132,False,"{'a': 0.02, 'e': 0.6799270000000001}",25,11,-15.791746105939726,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
1133,False,"{'a': 0.02, 'e': 0.6793610000000001}",25,0,-187.02702701743783,"{0: 16, 1: 1, 2: 2, 3: 3, 4: 3}",0
1134,False,"{'a': 0.02, 'e': 0.6787945000000001}",25,0,-108.05686990951772,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
1135,False,"{'a': 0.02, 'e': 0.6782275000000001}",20,0,-107.63955450696722,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
1136,False,"{'a': 0.02, 'e': 0.67766}",25,0,-70.46354510591003,"{0: 18, 1: 4, 2: 1, 3: 1, 4: 1}",0
1137,False,"{'a': 0.02, 'e': 0.677092}",20,8,0.8150860614976698,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.02, 'e': 0.6765235}",20,0,-65.90555322402734,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
1139,False,"{'a': 0.02, 'e': 0.6759545}",20,8,-65.22780484695879,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
1140,False,"{'a': 0.02, 'e': 0.675385}",20,9,-2.481020668764219,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1141,False,"{'a': 0.02, 'e': 0.674815}",20,0,-38.710742650874565,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1142,False,"{'a': 0.02, 'e': 0.6742445}",20,4,-87.23646652852997,"{0: 9, 1: 0, 2: 4, 3: 3, 4: 0}",1
1143,False,"{'a': 0.02, 'e': 0.6736735}",20,0,-54.00320413263991,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1144,False,"{'a': 0.02, 'e': 0.6731020000000001}",25,6,15.263906024085237,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.02, 'e': 0.6725300000000001}",30,0,-71.079884680877,"{0: 21, 1: 7, 2: 0, 3: 1, 4: 1}",0
1146,False,"{'a': 0.02, 'e': 0.6719575000000001}",20,0,-60.79491560883828,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
1147,False,"{'a': 0.02, 'e': 0.6713845}",20,0,-117.82731943566992,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
1148,False,"{'a': 0.02, 'e': 0.670811}",20,0,-25.390219461045657,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1149,False,"{'a': 0.02, 'e': 0.6702370000000001}",20,3,-102.96286720429136,"{0: 8, 1: 3, 2: 4, 3: 1, 4: 1}",1
1150,False,"{'a': 0.02, 'e': 0.6696625}",20,10,-25.9415104490451,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
1151,False,"{'a': 0.02, 'e': 0.6690875000000001}",20,0,-77.23642308962901,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
1152,False,"{'a': 0.02, 'e': 0.6685120000000001}",20,0,-38.43293806767712,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1153,False,"{'a': 0.02, 'e': 0.6679360000000001}",20,0,-100.60045400069623,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
1154,False,"{'a': 0.02, 'e': 0.6673595000000001}",20,9,8.038004073910503,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1155,False,"{'a': 0.02, 'e': 0.6667825000000001}",25,0,-85.54938328926879,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
1156,False,"{'a': 0.02, 'e': 0.666205}",30,7,-71.32798548754009,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 1}",1
1157,False,"{'a': 0.02, 'e': 0.6656270000000001}",20,0,-9.128473520638035,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1158,False,"{'a': 0.02, 'e': 0.6650485}",20,0,-2.164819002757026,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
1159,False,"{'a': 0.02, 'e': 0.6644695}",20,11,-21.087031432658346,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
1160,False,"{'a': 0.02, 'e': 0.6638900000000001}",20,0,-68.70807704194482,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
1161,False,"{'a': 0.02, 'e': 0.6633100000000001}",20,0,-39.13269546833762,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
1162,False,"{'a': 0.02, 'e': 0.6627295000000001}",20,10,-7.994680418455251,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1163,False,"{'a': 0.02, 'e': 0.6621485}",20,0,-6.785991896569788,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1164,False,"{'a': 0.02, 'e': 0.661567}",20,0,-63.63660364943004,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
1165,False,"{'a': 0.02, 'e': 0.660985}",20,6,6.035846015515924,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.02, 'e': 0.6604025}",25,13,-41.4999978822806,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
1167,False,"{'a': 0.02, 'e': 0.6598195}",30,3,-99.39844133800358,"{0: 19, 1: 4, 2: 1, 3: 1, 4: 2}",1
1168,False,"{'a': 0.02, 'e': 0.659236}",20,1,-71.68424056638608,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 1}",1
1169,False,"{'a': 0.02, 'e': 0.658652}",20,14,12.447827229539266,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.02, 'e': 0.6580675}",25,6,-50.61951429084248,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
1171,False,"{'a': 0.02, 'e': 0.6574825000000001}",25,6,-15.765209788412818,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
1172,False,"{'a': 0.02, 'e': 0.6568970000000001}",25,0,-6.693202825922441,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1173,False,"{'a': 0.02, 'e': 0.6563110000000001}",20,0,-75.22574330871063,"{0: 11, 1: 5, 2: 2, 3: 2, 4: 0}",0
1174,False,"{'a': 0.02, 'e': 0.6557245}",20,0,-106.73852574932134,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
1175,False,"{'a': 0.02, 'e': 0.6551375}",20,0,-85.76018896292709,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
1176,False,"{'a': 0.02, 'e': 0.6545500000000001}",25,0,-115.89044214497576,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
1177,False,"{'a': 0.02, 'e': 0.653962}",20,8,-60.35508079067223,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
1178,False,"{'a': 0.02, 'e': 0.6533735}",20,0,-66.45961199239613,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
1179,False,"{'a': 0.02, 'e': 0.6527845000000001}",25,0,-4.435539926968024,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1180,False,"{'a': 0.02, 'e': 0.6521950000000001}",25,0,-70.80701383109741,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",1
1181,False,"{'a': 0.02, 'e': 0.6516050000000001}",20,9,-24.862045653308872,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
1182,False,"{'a': 0.02, 'e': 0.6510145}",25,17,-8.34580540648609,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
